id;anzahl_sitze;erstzulassung;farbe;feinstaubplakette;getriebe;hubraum;karosserieform;km;kraftstoff;leistung_ps;marke;modell;preis;schadstoffklasse;tueren
volkswagen-golf-madison-tuev-neu-guter-zustand-benzin-rot-31043ca1-6460-6710-e053-e350040ae19d;5.0;1990.0;Rot;4 (Grün);Schaltgetriebe;1263.0;Limousine;180000.0;Benzin;54.0;Volkswagen;Golf;1500.0;Keine;3.0
gem-e2-e2-elektro-weiss-7ed23e5a-ea28-e96b-e053-e350040a470b;2.0;2010.0;Weiß;Keine;Automatik;;Sonstige;8000.0;Strom;5.0;GEM;e2;1500.0;Keine;2.0
volkswagen-golf-1-9-tdi-vendu-dans-l-etat-diesel-schwarz-82c9718d-b054-4bee-a733-77b90ff2043a;5.0;2001.0;Schwarz;Keine;Schaltgetriebe;1896.0;Limousine;205167.0;Diesel;90.0;Volkswagen;Golf;1590.0;Euro 3;5.0
volkswagen-polo-1-2i-moteur-a-chaine-controle-ok-benzin-blau-f23f1fa7-decd-9536-e053-0100007f9060;5.0;2004.0;Blau;Keine;Schaltgetriebe;1198.0;Limousine;200000.0;Benzin;64.0;Volkswagen;Polo;1699.0;Euro 4;3.0
opel-astra-1-6-edition-100-tuev-neu-klima-alu-el-fenster-benzin-blau-f26d1739-fcb4-4e61-b874-7e60a93a79bd;5.0;1999.0;Blau;4 (Grün);Automatik;1598.0;Limousine;198900.0;Benzin;101.0;Opel;Astra;1750.0;Euro 3;5.0
fiat-croma-1-8-16v-mpi-dynamic-benzin-blau-32f7eb07-0d56-4c13-bdd1-c06a9eea974a;5.0;2009.0;Blau;4 (Grün);Schaltgetriebe;1796.0;Kombi;175501.0;Super 95;140.0;Fiat;Croma;1790.0;Euro 4;5.0
volkswagen-golf-iv-1-9-tdi-comfortl-autom-edag-einbau-diesel-blau-400e4782-3b17-4a7d-b2b4-91994849f48a;2.0;2000.0;Blau;Keine;Automatik;1896.0;Limousine;210017.0;Diesel;110.0;Volkswagen;Golf;1800.0;Euro 2;5.0
mercedes-benz-c-220-t-cdi-avantgarde-klima-tempomat-ahk-diesel-silber-7ce54fb2-ce7b-4bff-8de2-87d23e8fa513;5.0;2003.0;Silber;3 (Gelb);Automatik;2148.0;Kombi;408000.0;Diesel;150.0;Mercedes-Benz;C 220;1950.0;Euro 3;4.0
ford-mondeo-turnier-1-8-futura-x-klimaautom-alu-benzin-silber-b18a8785-2b18-4ca0-a1c5-7b76d20450b0;5.0;2007.0;Silber;4 (Grün);Schaltgetriebe;1798.0;Kombi;145000.0;Benzin;125.0;Ford;Mondeo;1980.0;Euro 4;5.0
renault-twingo-1-2-16v-privilege-faltschiebedach-1-99-benzin-schwarz-74484e70-c512-4f5e-83a7-358cf7bccba9;4.0;2001.0;Schwarz;4 (Grün);Schaltgetriebe;1149.0;Kleinwagen;98558.0;Super 95;75.0;Renault;Twingo;1990.0;Euro 3;3.0
mercedes-benz-c-200-cdi-classic-140-000-kilometres-reel-diesel-silber-934842a7-4eae-b50d-e053-0100007f76ef;5.0;2002.0;Silber;Keine;Automatik;2148.0;Kombi;140000.0;Diesel;116.0;Mercedes-Benz;C 200;1999.0;Euro 3;5.0
bmw-318-3er-touring-tuev-neu-benzin-silber-6f1ac39d-5815-a465-e053-e250040aa470;5.0;2002.0;Silber;Keine;Schaltgetriebe;1995.0;Kombi;210000.0;Benzin;143.0;BMW;318;1999.0;Euro 4;5.0
bmw-320-td-compact-klimaautomatik-pdc-diesel-silber-b19bd4d1-fc39-4ee2-9dc1-a70116344cd5;5.0;2004.0;Silber;4 (Grün);Schaltgetriebe;1995.0;Coupé;190000.0;Diesel;150.0;BMW;320;2000.0;Euro 4;2.0
fiat-punto-grande-1-4-8v-active-1hand-jvc-radio-benzin-blau-888072d4-21d5-41d8-8f7c-6c87d9618bb9;5.0;2007.0;Blau;4 (Grün);Schaltgetriebe;1368.0;Limousine;130150.0;Super 95;77.0;Fiat;Punto;2390.0;Euro 4;5.0
renault-kangoo-tuev-elektr-fensterheber-rentnerfahrzeug-diesel-gelb-6afb5d54-9bcd-4b05-a539-8f315a47f4e9;2.0;1999.0;Gelb;Keine;Schaltgetriebe;1390.0;Transporter;122171.0;Diesel;64.0;Renault;Kangoo;2449.0;Euro 2;4.0
renault-megane-ii-classic-exception-1-6-16v-keyless-klimaautom-sh-benzin-blau-a5992331-b689-4648-9add-5b8a71bfc529;5.0;2007.0;Blau;4 (Grün);Automatik;1598.0;Limousine;139600.0;Benzin;111.0;Renault;Megane;2490.0;Euro 4;4.0
kia-sportage-4x4-vendu-dans-l-etat-diesel-schwarz-ee2ac84a-4477-5b28-e053-e250040a3650;5.0;2005.0;Schwarz;Keine;Schaltgetriebe;1991.0;SUV/Geländewagen/Pickup;198400.0;Diesel;113.0;Kia;Sportage;2490.0;Keine;4.0
ford-focus-1-8-turnier-fun-topzustand-neu-tuev-benzin-grau-2d1bc754-ffb9-4c00-873b-4d95c6957105;5.0;2007.0;Grau;4 (Grün);Schaltgetriebe;1798.0;Kombi;187000.0;Super 95 / Normal/Benzin 91;125.0;Ford;Focus;2500.0;Keine;5.0
mercedes-benz-a-160-avantgarde-top-zustand-tuev-neu-benzin-silber-106e15a1-7f7e-4274-e053-e350040ad6d4;5.0;2001.0;Silber;4 (Grün);Automatik;1598.0;Limousine;99000.0;Benzin;102.0;Mercedes-Benz;A 160;2500.0;Euro 4;5.0
mercedes-benz-190-e-2-3-guter-zustand-tuev-neu-benzin-grau-96cb819d-a393-3558-e053-e250040a1bd8;5.0;1991.0;Grau;4 (Grün);Schaltgetriebe;2298.0;Limousine;275000.0;Benzin;136.0;Mercedes-Benz;190;2500.0;Keine;4.0
toyota-avensis-kombi-2-4-executive-benzin-silber-efe7de4b-5629-48f5-81d3-e6fc00f64974;5.0;2005.0;Silber;4 (Grün);Automatik;2362.0;Kombi;202000.0;Super 95;163.0;Toyota;Avensis;2750.0;Euro 4;5.0
mercedes-benz-a-180-a-klasse-a-180-cdi-klima-freisp-teilleder-temp-diesel-grau-ca2c2367-8b1b-436d-9dee-2e038b4f35eb;5.0;2009.0;Grau;4 (Grün);Automatik;1991.0;Limousine;213700.0;Diesel (Rußpartikelfilter);109.0;Mercedes-Benz;A 180;2790.0;Euro 4;4.0
mercedes-benz-b-200-cdi-automatik-navi-diesel-silber-fa6c61b1-df61-4837-9694-b03bf1da3435;5.0;2005.0;Silber;4 (Grün);Automatik;1991.0;Limousine;300000.0;Diesel (Rußpartikelfilter);140.0;Mercedes-Benz;B 200;2790.0;Euro 4;4.0
mitsubishi-lancer-klima-elektr-fensterheber-tuev-neu-benzin-silber-51632d79-21ef-47d5-9402-38cae58981b4;0.0;2006.0;Silber;Keine;Schaltgetriebe;1584.0;Limousine;149999.0;Super 95 / Super Plus 98 / Super E10 95 / Normal/Benzin 91 / Diesel;98.0;Mitsubishi;Lancer;2840.0;Euro 4;5.0
peugeot-207-kombi-panoramadach-klima-tuev-neu-benzin-schwarz-57216c3a-20c8-4d89-8445-715cea6df3e5;0.0;2007.0;Schwarz;Keine;Schaltgetriebe;1397.0;Kombi;150295.0;Super 95 / Super Plus 98 / Super E10 95;95.0;Peugeot;207;2929.0;Euro 4;5.0
opel-corsa-d-klima-tempomat-zentralver-tuev-neu-benzin-grau-0e57b847-2391-48ba-934d-3e365ace89a2;5.0;2008.0;Grau;Keine;Schaltgetriebe;1229.0;Kleinwagen;146999.0;Super 95 / Super Plus 98 / Super E10 95;80.0;Opel;Corsa;2939.0;Keine;3.0
volkswagen-polo-1-2-iv-comfortline-klima-benzin-blau-5f2c8511-c9a6-43ab-a719-08adfa44e4ea;0.0;2009.0;Blau;4 (Grün);Schaltgetriebe;1198.0;Limousine;125000.0;Super 95;69.0;Volkswagen;Polo;2980.0;Euro 4;4.0
fiat-grande-punto-dynamic-klima-zv-garantie-1-99-benzin-weiss-9e2e922c-7c75-4fd2-8046-b81a76fb53cf;5.0;2008.0;Weiß;4 (Grün);Schaltgetriebe;1368.0;Limousine;110476.0;Super 95;77.0;Fiat;Grande Punto;2990.0;Euro 4;5.0
bmw-318-ti-compact-navi-sitzh-navi-beschreibung-lesen-benzin-blau-e1dd4802-1411-480b-9111-ba659dc68cd6;5.0;2004.0;Blau;4 (Grün);Schaltgetriebe;1995.0;Limousine;185000.0;Super 95 / Super Plus 98 / Normal/Benzin 91 / Diesel;143.0;BMW;318;3699.0;Euro 4;3.0
chrysler-sebring-cabrio-2-7-lx-guter-zustand-benzin-silber-183524a5-b28f-427d-e053-0100007f5dbc;4.0;2001.0;Silber;4 (Grün);Automatik;2736.0;Cabrio;165000.0;Benzin;203.0;Chrysler;Sebring;3700.0;Euro 3;2.0
skoda-octavia-2-0-tdi-rs-navi-temp-xen-4xshz-pdc-berga-diesel-silber-25122d3c-5fcf-410a-b3cb-4647735602db;5.0;2008.0;Silber;4 (Grün);Schaltgetriebe;1968.0;Kombi;232164.0;Diesel;170.0;Skoda;Octavia;3900.0;Euro 4;4.0
mercedes-benz-vito-109-cdi-kasten-kompakt-3-sitze-hu09-20-diesel-weiss-abfcb8d1-70a2-4945-ba2b-1cac3bfac052;3.0;2008.0;Weiß;4 (Grün);Schaltgetriebe;2148.0;Transporter;272000.0;Diesel (Rußpartikelfilter);95.0;Mercedes-Benz;Vito;3950.0;Euro 4;0.0
volkswagen-golf-vi-1-4-trendline-klima-benzin-blau-4dfba137-0b7c-45f0-9c11-c23cdbc99147;5.0;2009.0;Blau;4 (Grün);Schaltgetriebe;1390.0;Limousine;205862.0;Super 95;80.0;Volkswagen;Golf;3990.0;Euro 5;5.0
ford-transit-custom-2-2-tdci-moteur-casser-motor-kapot-diesel-weiss-f93e4e5d-988e-47d1-a065-f50c7e43af58;3.0;2012.0;Weiß;Keine;Schaltgetriebe;2198.0;Transporter;220000.0;Diesel;125.0;Ford;Transit Custom;3999.0;Euro 5;4.0
renault-megane-1-6-coupe-cabriolet-authenique-guter-zustand-benzin-schwarz-dc890da5-f2f6-bf3d-e053-0100007f389d;4.0;2007.0;Schwarz;4 (Grün);Schaltgetriebe;1598.0;Cabrio;100000.0;Benzin;111.0;Renault;Megane;3999.0;Euro 4;2.0
renault-twingo-expression-klima-zv-isofix-55-kw-75-ps-schal-benzin-rot-20810973-0e71-465a-9968-fc3bce13cf23;4.0;2013.0;Rot;4 (Grün);Schaltgetriebe;1149.0;Kleinwagen;44000.0;Super 95;75.0;Renault;Twingo;4190.0;Euro 5;3.0
hyundai-getz-1-1-klima-5-trg-elektr-fh-zv-tuev-49-euro-mtl-benzin-blau-74ae850a-5fdf-481d-aebc-3f2ff96a6516;5.0;2008.0;Blau;4 (Grün);Schaltgetriebe;1086.0;Kleinwagen;89990.0;Super 95 / Super Plus 98 / Super E10 95;67.0;Hyundai;Getz;4199.0;Euro 4;4.0
toyota-avensis-combi-1-8-l-vvt-i-sitzhzg-einparkhile-benzin-grau-061ab0f7-9ded-403c-bd7b-e85f401a025f;5.0;2008.0;Grau;4 (Grün);Schaltgetriebe;1794.0;Kombi;156247.0;Super 95;129.0;Toyota;Avensis;4290.0;Euro 4;5.0
bmw-320-ci-m-paket-navi-xenon-leder-braun-pdc-shzg-benzin-silber-93b97d6a-e210-4623-9b79-7ca374f3fb3f;5.0;2002.0;Silber;4 (Grün);Schaltgetriebe;2171.0;Coupé;180000.0;Super 95;170.0;BMW;320;4444.0;Euro 4;2.0
opel-astra-h-lim-selection-110-jahre-klima-garanrie-benzin-schwarz-17de3059-a45e-4cd0-bd45-21c810512000;5.0;2009.0;Schwarz;4 (Grün);Schaltgetriebe;1598.0;Limousine;86000.0;Super 95;116.0;Opel;Astra;4490.0;Euro 4;4.0
ford-tourneo-connect-kombi-1-8-tdci-1-hd-tuev-neu-diesel-silber-c80b4f74-4868-4090-a7a9-83c523993347;5.0;2005.0;Silber;4 (Grün);Schaltgetriebe;1753.0;Van/Kleinbus;83000.0;Diesel (Rußpartikelfilter);90.0;Ford;Tourneo Connect;4500.0;Euro 4;4.0
skoda-octavia-combi-ambiente-4x4-2-0-tdi-1-hd-tuev-neu-diesel-gruen-436808ce-a0d8-4840-bbfe-2093fb9cbc3c;5.0;2006.0;Grün;4 (Grün);Schaltgetriebe;1896.0;Kombi;215000.0;Diesel (Rußpartikelfilter);140.0;Skoda;Octavia;4899.0;Euro 4;4.0
mercedes-benz-e-200-e-klasse-t-modell-t-kompressor-automatik-benzin-silber-b24e63ac-ce09-48d8-a3e1-fa8fea88c94c;5.0;2006.0;Silber;4 (Grün);Automatik;1796.0;Kombi;198000.0;Super 95 / Normal/Benzin 91;163.0;Mercedes-Benz;E 200;4900.0;Euro 4;5.0
bmw-118-da-136cv-pack-m-sport-cuir-navi-pro-led-ja16-pdc-diesel-weiss-52693974-9bfa-4497-9606-efb8d01302ff;5.0;2007.0;Weiß;Keine;Automatik;1995.0;Limousine;314000.0;Diesel;136.0;BMW;118;4900.0;Euro 4;5.0
mercedes-benz-s-320-cdi-diesel-grau-d3534ec2-2353-419b-a7d6-6a2289136072;5.0;2007.0;Grau;Keine;Automatik;2987.0;Kleinwagen;380000.0;Diesel;211.0;Mercedes-Benz;S 320;4900.0;Euro 4;4.0
ford-focus-1-8-white-magic-klimaanlage-benzin-weiss-fdc0eb1c-7c06-49a3-a6a8-7676988d5610;5.0;2010.0;Weiß;4 (Grün);Schaltgetriebe;1798.0;Kombi;115712.0;Super 95;125.0;Ford;Focus;4980.0;Keine;5.0
ford-transit-kasten-lkw-mittelhoch-klima-ahk-diesel-silber-6b1ff66b-bb70-490e-8fc1-d61a6ed5e8e7;0.0;2008.0;Silber;4 (Grün);Schaltgetriebe;;Transporter;228900.0;Diesel;140.0;Ford;Transit;4980.0;Euro 3;0.0
kia-picanto-1-0i-fusion-isg-clim-superbe-garantie-1an-benzin-weiss-047c3122-77d3-4f60-bf3a-42b1d39b9f93;5.0;2013.0;Weiß;Keine;Schaltgetriebe;998.0;Limousine;69900.0;Benzin;69.0;Kia;Picanto;4999.0;Euro 5;5.0
hyundai-i10-1-0-classic-top-zustand-tuev-neu-auf-wuensch-benzin-weiss-dd08d49c-7e3c-900c-e053-e250040ac346;5.0;2015.0;Weiß;4 (Grün);Schaltgetriebe;998.0;Limousine;90000.0;Benzin;88.0;Hyundai;i10;4999.0;Euro 6;5.0
volkswagen-golf-v-1-4-united-gra-pdc-klima-shz-benzin-silber-1c7bcc7b-c6e7-4d07-b90e-e7b79038a5e1;5.0;2008.0;Silber;4 (Grün);Schaltgetriebe;1390.0;Limousine;99080.0;Super 95;80.0;Volkswagen;Golf;5180.0;Euro 4;2.0
mercedes-benz-a-200-a-klasse-a-200-aut-sitzhz-ahk-klima-benzin-grau-fcd57abb-24ff-41a2-98cc-c65900703c1b;5.0;2006.0;Grau;Keine;Automatik;2034.0;Limousine;98468.0;Super 95;136.0;Mercedes-Benz;A 200;5200.0;Keine;4.0
toyota-avensis-2-0-d4d-gar-1-an-130mkm-127-51-mois-diesel-grau-0f376301-29c2-4073-bd24-6b3e8dfbf729;5.0;2007.0;Grau;Keine;Schaltgetriebe;1998.0;Kombi;130167.0;Diesel;126.0;Toyota;Avensis;5250.0;Euro 4;5.0
skoda-fabia-1-2-htp-active-shz-alu-klima-isofix-el-fh-benzin-blau-39adc1e6-0260-4806-9a4d-564694110268;5.0;2013.0;Blau;4 (Grün);Schaltgetriebe;1198.0;Kleinwagen;119500.0;Super E10 95;69.0;Skoda;Fabia;5400.0;Euro 5;5.0
volkswagen-golf-iv-lim-1-6-klimaautomatik-benzin-schwarz-ce0d537b-2c73-4f79-8868-d376d3d5c01c;5.0;2003.0;Schwarz;4 (Grün);Schaltgetriebe;1598.0;Limousine;198150.0;Super 95;105.0;Volkswagen;Golf;900.0;Keine;4.0
renault-megane-lim-1-4-16v-expression-benzin-grau-a2ef5cca-6402-4626-ba31-930b30be5146;5.0;2001.0;Grau;Keine;Schaltgetriebe;1390.0;Limousine;107840.0;Super 95;95.0;Renault;Megane;975.0;Keine;4.0
volkswagen-golf-1-6-cl-benzin-rot-f9b7d8cd-2e76-4b96-841a-06e056438570;5.0;1995.0;Rot;4 (Grün);Schaltgetriebe;1598.0;Limousine;173807.0;Super 95;75.0;Volkswagen;Golf;990.0;Euro 2;3.0
ford-focus-1-6-tdci-dpf-turnier-trend-diesel-blau-73276bd0-c10f-43f7-b2a3-51a7aa0cfc8e;5.0;2006.0;Blau;4 (Grün);Schaltgetriebe;1560.0;Kombi;145000.0;Diesel;109.0;Ford;Focus;1050.0;Euro 4;5.0
mazda-6-2-0-turbo-cdvi-vendu-dans-l-etat-diesel-grau-3e41ee49-4532-4793-acb5-95803401415b;5.0;2006.0;Grau;Keine;Schaltgetriebe;1998.0;Limousine;245000.0;Diesel;121.0;Mazda;6;1390.0;Euro 4;4.0
peugeot-307-cc-basis-cabriole-klima-pdc-garantie-benzin-grau-16f4e149-86bb-4caf-b1ac-5ddbcee2f434;4.0;2004.0;Grau;4 (Grün);Schaltgetriebe;1997.0;Cabrio;124000.0;Super 95;136.0;Peugeot;307;2999.0;Euro 4;2.0
saab-9-5-kombi-2-3t-linear-guter-zustand-benzin-silber-703fa1a5-5ccc-7c3a-e053-0100007f0b4f;5.0;2002.0;Silber;4 (Grün);Automatik;2290.0;Kombi;152000.0;Benzin;185.0;Saab;9-5;3200.0;Euro 4;5.0
citroen-nemo-1-3-hdi-vendu-dans-l-etat-diesel-grau-c77f0f9a-229c-40af-8257-911073df63a4;2.0;2012.0;Grau;Keine;Schaltgetriebe;1248.0;Transporter;155000.0;Diesel;75.0;Citroen;Nemo;3290.0;Euro 5;5.0
hyundai-getz-1-1-klimad-5-trg-elektr-fh-zv-39-euro-mtl-benzin-gelb-ef0a5182-9241-418a-927d-24fc01717339;5.0;2008.0;Gelb;4 (Grün);Schaltgetriebe;1086.0;Kleinwagen;110000.0;Super 95 / Super Plus 98 / Super E10 95;67.0;Hyundai;Getz;3329.0;Euro 4;4.0
toyota-yaris-1-3i-vvt-i-16v-linea-sol-garantie-12-mois-benzin-silber-3ea1d409-7f4d-4df8-b124-ec914c5a5946;5.0;2002.0;Silber;Keine;Automatik;1299.0;Limousine;72269.0;Benzin;86.0;Toyota;Yaris;3390.0;Keine;5.0
citroen-nemo-hdi-70-multispace-hu-au-neu-1-hand-diesel-rot-a05105cf-407c-4523-a6f8-d4a8ec3de38c;5.0;2010.0;Rot;4 (Grün);Schaltgetriebe;1399.0;Van/Kleinbus;99409.0;Diesel;68.0;Citroen;Nemo;4690.0;Euro 4;5.0
hyundai-getz-1-1-klima-5-trg-elektr-fh-zv-tuev-49-euro-mtl-benzin-blau-91f3a0bf-8113-483d-b4c5-e86b4c1c3b9a;5.0;2008.0;Blau;4 (Grün);Schaltgetriebe;1086.0;Kleinwagen;49950.0;Super 95 / Super Plus 98 / Super E10 95;67.0;Hyundai;Getz;4699.0;Euro 4;4.0
smart-roadster-benzin-schwarz-4c5c029f-bfe7-4f35-8d97-82c692404037;2.0;2005.0;Schwarz;4 (Grün);Automatik;698.0;Cabrio;99950.0;Super 95;82.0;smart;roadster;4800.0;Euro 4;2.0
skoda-octavia-combi-2-0-tdi-ambiente-standheizung-diesel-gruen-8c3b06fd-1c7b-41e6-9598-3d7913e03e3d;5.0;2011.0;Grün;4 (Grün);Schaltgetriebe;1968.0;Kombi;243711.0;Diesel;140.0;Skoda;Octavia;4990.0;Euro 5;4.0
hyundai-tucson-bis-2010-tucson-2-0-2wd-gls-style-benzin-schwarz-239e0414-4756-41c5-a49e-900e07599b2f;5.0;2008.0;Schwarz;4 (Grün);Schaltgetriebe;1975.0;SUV/Geländewagen/Pickup;175800.0;Super 95;141.0;Hyundai;Tucson;4990.0;Euro 4;5.0
opel-zafira-b-1-7cdti-family-plus-xenon-navi-shz-pdc-diesel-blau-f26c40e7-bfcd-4b31-a3cc-85f5e8385e37;7.0;2013.0;Blau;4 (Grün);Schaltgetriebe;1686.0;Van/Kleinbus;174000.0;Diesel (Rußpartikelfilter);110.0;Opel;Zafira;4990.0;Euro 5;4.0
peugeot-expert-kasten-l1h1-2-0-hdi-fap-diesel-weiss-bf5add6d-f31e-436d-90a1-c18930d2ab7b;3.0;2011.0;Weiß;1 (Keine);Schaltgetriebe;1997.0;Transporter;181000.0;Diesel (Rußpartikelfilter);120.0;Peugeot;Expert;3490.0;Keine;0.0
opel-corsa-d-satellite-1-4-flex-fix-radio-e-fenster-kli-benzin-grau-e9038369-fbf8-4573-89d5-54fd2e73cf34;5.0;2011.0;Grau;4 (Grün);Schaltgetriebe;1398.0;Kleinwagen;71147.0;Super 95;87.0;Opel;Corsa;5490.0;Euro 5;3.0
audi-100-autom-schiebedach-sehr-guter-zustand-benzin-weiss-7e8c714a-c598-49cd-90e4-02cebf81991f;5.0;1990.0;Weiß;4 (Grün);Automatik;1760.0;Limousine;176000.0;Benzin;90.0;Audi;100;2988.0;Euro 2;4.0
toyota-avensis-combi-1-8-l-vvt-i-sitzhzg-einparkhile-benzin-grau-061ab0f7-9ded-403c-bd7b-e85f401a025f;5.0;2008.0;Grau;4 (Grün);Schaltgetriebe;1794.0;Kombi;156247.0;Super 95;129.0;Toyota;Avensis;4190.0;Euro 4;5.0
renault-fluence-2-0-16v-140-klimaautomatik-keyless-benzin-blau-f46d9390-3835-4fa7-90ee-6077afa4628a;5.0;2012.0;Blau;4 (Grün);Schaltgetriebe;1997.0;Limousine;133412.0;Super 95;140.0;Renault;Fluence;4850.0;Euro 5;4.0
volkswagen-golf-iii-1-6-pink-floyd-export-benzin-blau-e1083c98-7a26-4a03-95cc-f06e9b020edc;5.0;1994.0;Blau;4 (Grün);Schaltgetriebe;1598.0;Limousine;222275.0;Super 95;75.0;Volkswagen;Golf;200.0;Keine;3.0
volkswagen-golf-2-0-comfortline-klimaanlage-benzin-rot-61eba35f-ed97-4310-bd3d-240feaf8b34b;5.0;2000.0;Rot;4 (Grün);Schaltgetriebe;1984.0;Limousine;330000.0;Benzin;116.0;Volkswagen;Golf;600.0;Euro 3;5.0
fiat-grande-punto-1-2-8v-active-benzin-orange-b930d4fa-7a0a-4096-a862-2d2b3af0a554;5.0;2006.0;Orange;4 (Grün);Schaltgetriebe;1242.0;Kleinwagen;177900.0;Super 95;65.0;Fiat;Grande Punto;649.0;Euro 4;2.0
ford-fiesta-1-3-ambiente-klima-5-tuerig-euro-4-el-fenster-benzin-blau-c48b7a04-e099-4a92-8c92-ed46f0cc65ce;5.0;2006.0;Blau;4 (Grün);Schaltgetriebe;1299.0;Limousine;170000.0;Benzin;69.0;Ford;Fiesta;730.0;Euro 4;5.0
saab-9-5-kombi-2-0t-se-alu-ahk-klimaauto-leder-tuev-benzin-schwarz-32a6f3de-8cd4-45f0-ae76-889833156726;5.0;2001.0;Schwarz;4 (Grün);Schaltgetriebe;1985.0;Kombi;208000.0;Benzin;150.0;Saab;9-5;850.0;Euro 3;5.0
toyota-yaris-verso-1-3-linea-sol-benzin-gruen-8bbc0863-96fa-404a-a592-8889280b69dd;5.0;2002.0;Grün;4 (Grün);Schaltgetriebe;1299.0;Van/Kleinbus;214650.0;Super 95;86.0;Toyota;Yaris;995.0;Euro 3;4.0
mitsubishi-space-wagon-gdi-6-sitzer-klima-benzin-blau-78f17678-0a70-4c32-a123-7fd978cae727;6.0;2000.0;Blau;4 (Grün);Schaltgetriebe;2351.0;Van/Kleinbus;200000.0;Super 95;150.0;Mitsubishi;Space Wagon;999.0;Euro 3;4.0
mazda-xedos-2-5i-v6-exclusive-srf-autom-sitzh-benzin-gruen-40d6c463-b8dd-4cfa-ac28-4804f8d8d6ca;5.0;2001.0;Grün;4 (Grün);Automatik;2497.0;Limousine;129000.0;Benzin;163.0;Mazda;Xedos;1390.0;Euro 3;4.0
mazda-6-kombi-mwst-ausweisbar-diesel-grau-af3813ca-c265-40e7-ae6c-2bc36d63a389;5.0;2007.0;Grau;4 (Grün);Schaltgetriebe;1998.0;Kombi;185000.0;Diesel (Rußpartikelfilter);143.0;Mazda;6;1399.0;Euro 4;5.0
volkswagen-polo-1-4-trendline-tuev10-2021-klima-gut-gepflegt-benzin-schwarz-2f21aa1b-a10f-4803-89f4-fd62c70d7279;0.0;2001.0;Schwarz;4 (Grün);Schaltgetriebe;1390.0;Limousine;191500.0;Super 95;60.0;Volkswagen;Polo;1499.0;Euro 3;2.0
bmw-320-3-touring-diesel-2002-diesel-blau-4ae302a5-de07-4d4b-8736-c0895998d359;5.0;2002.0;Blau;Keine;Schaltgetriebe;1995.0;Kombi;319500.0;Diesel;150.0;BMW;320;1600.0;Euro 3;5.0
ford-mondeo-turnier-futura-x-automatik-navi-shz-benzin-silber-035d04f1-be6a-4e2f-82bd-b609b7472ad0;5.0;2006.0;Silber;4 (Grün);Automatik;1999.0;Kombi;149799.0;Super 95;145.0;Ford;Mondeo;1799.0;Euro 4;4.0
kia-picanto-1-1-lx-benzin-orange-4f8b6e93-02b2-4281-a4e9-21c0e74671d2;5.0;2007.0;Orange;4 (Grün);Schaltgetriebe;1086.0;Limousine;111000.0;Super 95;65.0;Kia;Picanto;1890.0;Euro 5;5.0
skoda-fabia-combi-elegance-1-4-16-v-tuev-neu-benzin-blau-5c3dffa2-be50-45f8-9258-4974b7d22661;5.0;2003.0;Blau;Keine;Schaltgetriebe;1390.0;Kombi;150000.0;Super 95;75.0;Skoda;Fabia;1890.0;Euro 4;4.0
nissan-x-trail-2-2-dci-allrad-comfort-beschaedigt-klima-temp-efh-m-diesel-schwarz-cf40d349-781a-4268-abd4-fbb0846e434c;5.0;2007.0;Schwarz;4 (Grün);Schaltgetriebe;2184.0;SUV/Geländewagen/Pickup;200000.0;Diesel (Rußpartikelfilter);136.0;Nissan;X-Trail;1950.0;Euro 4;5.0
ford-fiesta-lim-kool-klima-8xbereift-78000km-benzin-blau-89369d8e-d50a-4ee9-93bf-ec6c82f4f0d8;5.0;2000.0;Blau;4 (Grün);Schaltgetriebe;1299.0;Limousine;78000.0;Super 95;60.0;Ford;Fiesta;1999.0;Euro 4;4.0
dacia-sandero-ambiance-hu-tuev-inspektion-neu-benzin-rot-c25b445c-47c5-47c9-8afb-da5017262a94;5.0;2009.0;Rot;4 (Grün);Schaltgetriebe;1390.0;Limousine;159000.0;Super 95;75.0;Dacia;Sandero;2190.0;Euro 4;5.0
volkswagen-polo-iv-klimaanlage-5-tuerig-benzin-schwarz-8274e038-9d35-4b2d-a8b6-a2387b56b7c5;5.0;2004.0;Schwarz;4 (Grün);Schaltgetriebe;1198.0;Kleinwagen;96350.0;Super 95;54.0;Volkswagen;Polo;2450.0;Euro 4;4.0
audi-a4-2-0-tdi-klima-xenon-shz-dachreling-temp-color-cd-w-diesel-silber-db7253fb-c29e-407b-8a96-1a38e9dcdd2c;5.0;2006.0;Silber;4 (Grün);Automatik;1968.0;Kombi;267200.0;Diesel;140.0;Audi;A4;2745.0;Euro 4;5.0
ford-focus-turnier-1-6-style-klimaautomatik-diesel-blau-7300dc68-0cef-4e73-982e-671f1b632668;5.0;2007.0;Blau;4 (Grün);Schaltgetriebe;1560.0;Kombi;165000.0;Diesel (Rußpartikelfilter);109.0;Ford;Focus;2750.0;Euro 4;5.0
ford-focus-1-6-tdci-econetic-etat-neuf-airco-diesel-blau-563c44a7-a549-8501-e053-0100007f22a5;5.0;2010.0;Blau;Keine;Schaltgetriebe;1560.0;Kombi;125000.0;Diesel;90.0;Ford;Focus;2999.0;Euro 4;5.0
audi-a4-2-0-guter-zustand-tuev-neu-benzin-silber-1f3118a2-16b1-7979-e053-e350040a9b46;5.0;2001.0;Silber;4 (Grün);Automatik;1781.0;Limousine;145000.0;Benzin;150.0;Audi;A4;3300.0;Euro 4;4.0
